Timestamp,Value,RollingMean
2025-06-08 11:29:07.262008600+00:00,126.82856,124.05631859999998
2025-06-08 11:41:06.052001900+00:00,125.467506,125.1000098
2025-06-08 11:41:08.054000800+00:00,124.122887,125.77825390000001
2025-06-08 11:41:14.031005800+00:00,122.047958,125.988745
2025-06-08 11:45:44.328002900+00:00,120.401215,125.8039031
2025-06-08 11:45:46.333007800+00:00,118.726784,125.1924896
2025-06-08 11:45:48.327011100+00:00,116.338737,124.1585296
2025-06-08 11:45:50.330001800+00:00,114.4895,122.81972859999999
2025-06-08 11:45:52.329010+00:00,113.193207,121.0699926
2025-06-08 11:47:28.443008400+00:00,114.733231,119.6349585
2025-06-08 11:47:34.442001300+00:00,116.841278,118.63623030000001
2025-06-08 11:47:40.454010+00:00,119.357658,118.02524549999998
2025-06-08 11:47:46.458999600+00:00,121.933067,117.8062635
2025-06-08 11:47:52.458999600+00:00,124.23877,118.0253447
2025-06-08 11:48:32.497009200+00:00,127.126221,118.6978453
2025-06-08 11:49:08.550003+00:00,125.959854,119.42115229999999
2025-06-08 11:49:18.566009500+00:00,124.605453,120.2478239
2025-06-08 11:49:20.554000800+00:00,123.213608,121.12023470000001
2025-06-08 11:49:24.563003500+00:00,120.687271,121.8696411
2025-06-08 11:49:26.571014400+00:00,117.654045,122.1617225
2025-06-08 11:49:28.578002900+00:00,115.8014,122.0577347
2025-06-08 11:49:30.561004600+00:00,113.672523,121.4892212
2025-06-08 11:49:32.562011700+00:00,112.087929,120.50470739999999
2025-06-08 11:49:34.579010+00:00,111.035278,119.18435819999999
2025-06-08 11:54:14.876998900+00:00,112.887932,117.7605293
2025-06-08 11:54:20.893005300+00:00,114.781059,116.6426498
2025-06-08 11:54:26.876007+00:00,117.177917,115.89989619999999
2025-06-08 11:54:32.892013500+00:00,119.433693,115.52190469999998
2025-06-08 11:54:38.910003600+00:00,122.007576,115.65393519999998
2025-06-08 11:54:44.914001400+00:00,124.318642,116.32039490000003
2025-06-08 12:04:45.555007900+00:00,126.987022,117.43895710000001
2025-06-08 15:35:05.014999300+00:00,125.75573,118.64727780000001
2025-06-08 15:53:18.181015+00:00,123.917114,119.83019630000001
2025-06-08 16:03:18.918014500+00:00,122.842659,121.0109344
2025-06-08 16:29:56.540008500+00:00,124.666069,122.1887481
2025-06-08 16:39:57.155014+00:00,127.046051,123.4152473
2025-06-08 16:52:04.194000200+00:00,129.17334,124.6147896
2025-06-08 17:58:00.308013900+00:00,127.35862,125.40728229999999
2025-06-08 18:16:07.498001+00:00,125.067329,125.71325759999999
2025-06-08 18:21:47.958999600+00:00,126.728981,125.9542915
2025-06-08 19:01:50.786010700+00:00,127.879112,126.04350049999998
2025-06-08 19:18:01.491012500+00:00,124.965439,125.96447140000001
2025-06-08 19:28:01.958007800+00:00,123.830574,125.9558174
2025-06-08 22:09:24.451004+00:00,122.3103,125.9025815
2025-06-08 22:09:26.450012200+00:00,120.513176,125.4872922
2025-06-08 22:09:30.458999600+00:00,118.543976,124.63708469999999
2025-06-08 22:09:34.558013900+00:00,115.650375,123.28478820000001
2025-06-08 22:09:36.386001500+00:00,113.855469,121.93447310000002
2025-06-08 22:09:38.440002400+00:00,112.315414,120.65928160000001
